Date,Open,High,Low,Close,Volume,Change %
03/27/2018,944.8,947.39,935.92,944.2,3.07M,-0.04%
03/26/2018,917.91,947.89,914.71,944.62,5.25M,2.82%
03/23/2018,921.27,924.49,916.58,918.73,3.60M,-1.40%
03/22/2018,927.39,937.91,925.49,931.8,3.34M,0.48%
03/21/2018,921.95,929.53,919.6,927.39,2.96M,1.05%
03/20/2018,920.5,925.89,915.59,917.71,1.83M,-0.42%
03/19/2018,924.44,927.93,919.53,921.57,3.92M,-0.31%
03/16/2018,937.91,938.46,921.22,924.44,3.95M,-1.48%
03/15/2018,930.53,941.65,930.53,938.31,2.94M,0.87%
03/14/2018,925.94,931.88,921.95,930.18,1.84M,0.23%
03/13/2018,931.65,940.28,925.44,928.06,2.56M,-0.37%
03-12-2018,928.03,932.65,924.64,931.55,3.28M,0.87%
03-09-2018,925.42,930.55,919.95,923.47,2.05M,-0.10%
03-08-2018,917.86,927.19,913.97,924.37,2.76M,1.11%
03-07-2018,917.96,924.64,912.22,914.26,2.81M,-0.74%
03-06-2018,932.92,937.86,917.71,921.07,2.29M,-1.27%
03-05-2018,934.99,936.91,927.06,932.9,1.89M,-0.23%
03-01-2018,937.56,944.55,931.93,935.09,1.95M,-0.52%
02/28/2018,942.68,945.62,936.91,940.01,2.03M,-0.96%
02/27/2018,955.25,958.74,947.89,949.16,2.39M,-0.47%
02/26/2018,941.95,955.27,939.68,953.65,2.39M,1.65%
02/23/2018,926.39,940.33,923.15,938.19,2.04M,1.48%
02/22/2018,922.95,927.93,918.73,924.54,6.63M,-0.23%
02/21/2018,931.9,932.2,924.04,926.64,1.38M,-0.31%
02/20/2018,940.28,940.83,927.34,929.53,2.04M,-0.80%
02/19/2018,939.21,941.7,927.46,937.01,1.83M,-0.02%
02/16/2018,939.86,945.32,935.74,937.21,1.79M,-0.18%
02/15/2018,942.75,945.27,935.42,938.86,2.46M,-0.07%
02/14/2018,942.8,946.84,935.24,939.48,1.79M,0.35%
02-12-2018,927.93,940.91,925.51,936.24,2.19M,1.47%
02-09-2018,921.9,930.28,920,922.7,3.20M,-1.67%
02-08-2018,939.91,947.19,931.18,938.39,2.59M,0.44%
02-07-2018,951.38,951.38,929.13,934.32,4.18M,-1.26%
02-06-2018,927.93,953.88,916.11,946.29,5.37M,-0.89%
02-05-2018,956.87,965.48,950.81,954.8,3.96M,-1.75%
02-02-2018,990.79,992.74,968.59,971.84,3.67M,-2.17%
02-01-2018,"1,000.77","1,005.26",990.45,993.36,3.26M,-0.73%
01/31/2018,992.49,"1,004.51",991.29,"1,000.62",3.47M,0.51%
01/30/2018,996.68,998.73,989.87,995.53,3.20M,-0.21%
01/29/2018,986.8,"1,001.25",986.8,997.6,4.12M,1.25%
01/25/2018,974.78,987.8,973.08,985.28,4.36M,0.88%
01/24/2018,974.11,982.31,973.13,976.65,2.40M,0.33%
01/23/2018,980.32,981.17,969.49,973.48,2.52M,-0.61%
01/22/2018,977.82,991.79,974.41,979.49,4.42M,0.57%
01/19/2018,965.43,977.77,957.49,973.93,5.73M,0.93%
01/18/2018,959.86,974.83,956.9,965,8.32M,2.32%
01/17/2018,946.39,949.16,941.4,943.15,1.45M,-0.51%
01/16/2018,949.61,952.88,940.53,947.96,3.22M,0.13%
01/15/2018,932.9,950.09,927.86,946.77,6.29M,1.74%
01-12-2018,934.42,936.99,927.93,930.58,2.17M,-0.39%
01-11-2018,930.03,935.92,926.06,934.2,2.03M,0.45%
01-10-2018,930.53,931.88,926.59,930.03,2.31M,0.03%
01-09-2018,928.93,932.85,925.44,929.78,2.65M,0.17%
01-08-2018,930.43,933.27,926.81,928.23,2.29M,-0.16%
01-05-2018,929.43,931.95,925.71,929.73,1.44M,0.20%
01-04-2018,924.44,930.68,924.44,927.88,1.19M,0.39%
01-03-2018,935.42,937.04,923.54,924.27,2.27M,-1.05%
01-02-2018,927.21,935.42,927.21,934.1,2.39M,0.96%
01-01-2018,934.27,938.29,923.2,925.19,3.29M,-0.96%
12/29/2017,936.32,937.51,932,934.12,3.17M,-0.30%
12/28/2017,927.39,938.36,926.94,936.94,4.35M,1.15%
12/27/2017,932.97,933.07,923.52,926.31,1.74M,-0.62%
12/26/2017,938.41,939.31,926.29,932.1,3.39M,-0.44%
12/22/2017,937.41,937.91,928.81,936.24,2.24M,0.45%
12/21/2017,937.86,940.41,930.53,932.08,3.43M,0.01%
12/20/2017,947.34,949.44,929.76,932,4.67M,-0.87%
12/19/2017,937.81,944.72,935.99,940.16,2.48M,0.30%
12/18/2017,925.44,947.39,902.64,937.39,6.15M,0.29%
12/15/2017,925.94,941.9,925.69,934.64,6.23M,1.93%
12/14/2017,909.97,917.96,903.99,916.98,1.84M,0.92%
12/13/2017,908,920.45,905.53,908.65,1.45M,0.08%
12-12-2017,922.5,922.9,905.96,907.93,1.21M,-1.44%
12-11-2017,921.95,923.82,917.96,921.15,1.60M,0.33%
12-08-2017,904.99,924.44,904.99,918.16,4.48M,1.70%
12-07-2017,901.32,906.28,899.55,902.82,2.12M,0.35%
12-06-2017,907.95,908.65,897.5,899.65,3.20M,-0.94%
12-05-2017,910.97,912.24,901.49,908.2,1.95M,-0.74%
12-04-2017,925.39,925.39,913.02,915.01,1.82M,-0.76%
12-01-2017,925.39,927.93,920,922.05,1.93M,-0.30%
11/30/2017,932.27,934.89,917.96,924.79,2.90M,-1.05%
11/29/2017,930.43,935.67,925.84,934.57,1.64M,0.43%
11/28/2017,925.94,933.42,925.86,930.6,2.55M,0.42%
11/27/2017,922.45,928.93,920.75,926.71,1.94M,0.33%
11/24/2017,919.45,926.84,918.46,923.64,2.60M,0.46%
11/23/2017,927.44,927.93,916.96,919.38,1.62M,-0.67%
11/22/2017,922.8,927.93,920.23,925.56,2.83M,0.49%
11/21/2017,916.68,922.95,916.01,921.07,1.14M,0.44%
11/20/2017,912.47,917.81,912.47,917.03,1.20M,0.69%
11/17/2017,912.32,917.11,904.56,910.75,3.18M,0.99%
11/16/2017,900,905.98,895.61,901.84,2.01M,0.41%
11/15/2017,897,899.82,892.01,898.13,3.07M,-0.12%
11/14/2017,905.93,907.48,898,899.17,2.36M,-0.62%
11/13/2017,908.98,909.55,895.51,904.76,1.67M,-0.46%
11-10-2017,908.83,915.36,904.16,908.98,3.87M,-0.32%
11-09-2017,911.47,915.46,908.53,911.9,1.56M,0.10%
11-08-2017,910.57,914.76,907.48,910.95,1.64M,0.12%
11-07-2017,916.96,920.43,908.35,909.82,3.72M,-0.27%
11-06-2017,910.47,917.96,909.28,912.27,3.07M,-0.11%
11-03-2017,910.82,917.96,908.78,913.32,1.91M,0.47%
11-02-2017,909.48,912.87,906.46,909.03,2.37M,0.05%
11-01-2017,905.53,910.47,903.99,908.58,2.10M,0.70%
10/31/2017,903.74,903.74,897.63,902.24,2.34M,-0.36%
10/30/2017,897.13,905.98,894.21,905.48,2.71M,1.34%
10/27/2017,900.2,901.74,887.52,893.54,3.74M,-0.24%
10/26/2017,882.04,902.99,876.97,895.68,14.29M,0.01%
10/25/2017,927.93,929.43,890.52,895.56,10.68M,-3.86%
10/24/2017,929.43,937.71,924.44,931.48,5.66M,0.20%
10/23/2017,927.88,932.77,915.99,929.58,2.08M,0.81%
10/19/2017,928.83,930.43,918.28,922.15,285.00K,-1.08%
10/18/2017,918.46,935.42,917.46,932.18,1.96M,0.93%
10/17/2017,922.95,924.79,917.51,923.57,1.31M,-0.32%
10/16/2017,927.93,934.54,918.95,926.51,1.64M,0.34%
10/13/2017,911.32,926.21,908.98,923.34,3.22M,1.76%
10-12-2017,895.56,908.7,892.01,907.38,2.69M,1.60%
10-11-2017,899.62,905.61,891.81,893.09,2.63M,-0.70%
10-10-2017,897.5,905.46,894.33,899.35,1.90M,0.40%
10-09-2017,897.4,899.5,893.26,895.76,1.53M,-0.25%
10-06-2017,897,900.22,895.01,898.05,1.52M,0.08%
10-05-2017,895.51,900.5,894.56,897.3,1.67M,0.09%
10-04-2017,901.94,903.94,894.68,896.5,3.31M,-0.66%
10-03-2017,901.99,908.48,896.55,902.42,2.20M,0.18%
09/29/2017,898.05,908.98,896.13,900.84,3.11M,0.58%
09/28/2017,885.03,897.5,879.69,895.66,13.82M,1.06%
09/27/2017,896.01,900.79,883.03,886.28,3.67M,-0.88%
09/26/2017,892.54,896.3,890.52,894.16,5.72M,-0.41%
09/25/2017,909.2,909.2,894.31,897.88,5.07M,-1.33%
09/22/2017,915.36,917.43,907.98,910.02,4.12M,-0.82%
09/21/2017,921.95,922.2,913.32,917.51,3.86M,-0.53%
09/20/2017,921.95,928.66,920.58,922.37,1.72M,-0.05%
09/19/2017,930.38,931.93,921.72,922.8,2.12M,-0.58%
09/18/2017,924.72,930.15,924.19,928.16,2.04M,0.62%
09/15/2017,915.96,923.84,914.69,922.42,1.88M,0.52%
09/14/2017,918.03,924.19,913.72,917.66,4.08M,-0.13%
09/13/2017,915.46,922.45,909.97,918.88,2.50M,0.36%
09-12-2017,911.82,917.91,907.13,915.56,3.34M,0.65%
09-11-2017,894.51,912.47,893.11,909.65,5.74M,2.00%
09-08-2017,884.73,893.01,883.53,891.84,4.16M,1.19%
09-07-2017,878.1,886.4,878.1,881.31,3.47M,0.38%
09-06-2017,869.94,879.44,867.07,878,2.88M,0.26%
09-05-2017,876.55,880.49,873.56,875.73,1.84M,0.25%
09-04-2017,880.54,880.54,871.11,873.51,1.82M,-0.94%
09-01-2017,888.52,888.75,878.59,881.84,1.15M,-0.50%
08/31/2017,884.03,887.95,876.25,886.25,3.65M,0.45%
08/30/2017,874.03,883.03,873.08,882.31,1.35M,1.28%
08/29/2017,877.55,877.55,867.07,871.14,2.46M,-0.91%
08/28/2017,879.24,883.61,877.22,879.17,753.89K,-0.01%
08/24/2017,885.48,885.5,877.62,879.29,3.94M,-0.56%
08/23/2017,873.06,887,873.06,884.26,1.68M,1.46%
08/22/2017,873.71,875.05,866.47,871.56,3.30M,0.22%
08/21/2017,875.05,877.55,867.17,869.66,2.00M,-0.51%
08/18/2017,878.05,878.54,869.56,874.13,1.85M,-0.75%
08/17/2017,886.15,888.5,874.93,880.74,2.73M,-0.89%
08/16/2017,879.22,892.91,872.33,888.65,2.21M,1.37%
08/14/2017,874.55,885.5,872.06,876.65,1.79M,0.47%
08-11-2017,870.56,877.05,863.65,872.58,3.18M,-0.65%
08-10-2017,878.05,881.04,874.48,878.27,3.89M,-0.23%
08-09-2017,883.53,886.55,877.22,880.27,1.64M,-0.76%
08-08-2017,894.06,896.63,881.09,886.98,2.02M,-0.60%
08-07-2017,891.02,896.23,890.52,892.29,959.33K,-0.10%
08-04-2017,886.53,896.38,881.11,893.14,1.77M,0.58%
08-03-2017,892.01,894.01,885.23,888,2.13M,-0.65%
08-02-2017,901.49,901.49,889.05,893.84,3.70M,-0.31%
08-01-2017,888.95,902.57,884.13,896.6,4.26M,0.72%
07/31/2017,886.8,893.51,881.31,890.22,3.68M,0.33%
07/28/2017,884.03,891.27,878.59,887.27,4.63M,-0.62%
07/27/2017,876.05,897.4,873.83,892.84,8.98M,2.41%
07/26/2017,869.07,875.55,864.33,871.83,1.95M,0.45%
07/25/2017,877.55,877.55,864.6,867.89,5.58M,0.26%
07/24/2017,853.1,868.07,845.62,865.62,9.84M,1.88%
07/21/2017,855.15,855.72,848.11,849.63,1.94M,-0.46%
07/20/2017,845.07,855.6,842.2,853.55,1.85M,1.10%
07/19/2017,840.63,846.22,839.06,844.27,1.99M,0.52%
07/18/2017,837.98,842.05,836.81,839.91,1.16M,0.07%
07/17/2017,839.41,841.95,836.64,839.31,1.20M,0.14%
07/14/2017,840.08,841.15,834.14,838.11,1.22M,-0.21%
07/13/2017,842.13,844.77,837.96,839.91,2.24M,0.14%
07-12-2017,838.13,840.63,827.43,838.76,2.87M,0.05%
07-11-2017,836.91,843.52,831.7,838.33,2.21M,0.24%
07-10-2017,833.49,872.06,828.68,836.31,669.54K,0.55%
07-07-2017,828.58,832.95,827.16,831.75,2.76M,0.55%
07-06-2017,824.44,829.65,823.84,827.23,2.29M,0.57%
07-05-2017,824.71,827.91,820.67,822.54,2.01M,-0.28%
07-04-2017,828.28,831.5,824.17,824.84,1.88M,-0.32%
07-03-2017,824.46,831.9,821.8,827.46,1.75M,0.40%
06/30/2017,825.06,828.16,819.68,824.19,2.17M,-0.66%
06/29/2017,831.65,839.08,823.72,829.68,4.59M,-0.20%
06/28/2017,830.65,835.64,827.06,831.37,2.22M,-0.07%
06/27/2017,842.62,845.62,826.29,831.97,3.00M,-0.66%
06/23/2017,849.11,849.48,835.74,837.46,2.61M,-1.14%
06/22/2017,845.59,856.09,843.72,847.11,3.34M,-0.04%
06/21/2017,839.43,848.74,837.93,847.46,1.71M,0.72%
06/20/2017,843.12,845.12,838.06,841.4,1.83M,-0.38%
06/19/2017,833.64,846.12,832.35,844.57,1.91M,1.42%
06/16/2017,830.65,835.49,827.21,832.77,1.88M,0.29%
06/15/2017,832.15,835.94,824.96,830.33,1.76M,-0.41%
06/14/2017,835.64,838.11,831.65,833.74,1.93M,-0.33%
06/13/2017,829.03,844.07,828.66,836.49,2.53M,0.48%
06-12-2017,830.15,836.14,828.16,832.52,1.99M,0.12%
06-09-2017,818.23,833.15,818.23,831.55,2.65M,1.34%
06-08-2017,820.12,827.86,819,820.55,2.12M,0.24%
06-07-2017,818.38,820.62,813.36,818.58,1.28M,0.11%
06-06-2017,815.68,820.07,813.19,817.65,2.50M,0.21%
06-05-2017,815.04,817.65,810.7,815.96,1.45M,0.08%
06-02-2017,815.19,821.22,811.29,815.31,1.61M,0.35%
06-01-2017,817.68,818.1,808.48,812.49,1.68M,-0.46%
05/31/2017,810.7,819.68,809.77,816.28,2.66M,0.44%
05/30/2017,813.19,814.94,806.28,812.72,2.22M,-0.17%
05/29/2017,808.1,822.17,807.03,814.14,2.96M,0.36%
05/26/2017,801.54,814.19,798.77,811.19,2.72M,0.55%
05/25/2017,781.81,812.89,781.81,806.78,10.05M,3.22%
05/24/2017,782.78,785.98,779.27,781.64,1.73M,-0.15%
05/23/2017,788.25,790.02,780.76,782.81,1.54M,-0.44%
05/22/2017,780.81,788.25,779.81,786.25,1.43M,0.94%
05/19/2017,778.02,783.21,770.91,778.89,1.43M,0.27%
05/18/2017,772.78,779.02,772.33,776.82,1.55M,0.00%
05/17/2017,777.67,780.96,774.03,776.85,1.74M,-0.16%
05/16/2017,775.77,779.27,772.41,778.09,1.80M,0.40%
05/15/2017,773.28,776.87,769.41,774.97,1.40M,0.11%
05-12-2017,771.23,776.72,766.39,774.1,3.07M,0.34%
05-11-2017,773.78,778.27,768.79,771.48,1.94M,-0.35%
05-10-2017,768.29,775.77,766.82,774.18,1.17M,1.05%
05-09-2017,765.7,771.08,764.62,766.17,1.67M,0.06%
05-08-2017,767.29,768.29,762.58,765.7,1.87M,0.17%
05-05-2017,769.34,769.74,761.46,764.4,1.38M,-0.17%
05-04-2017,767.92,769.74,759.61,765.7,2.57M,-0.62%
05-03-2017,775.4,775.4,767.97,770.44,1.25M,0.24%
05-02-2017,771.78,773.73,763.48,768.59,2.00M,-0.38%
04/28/2017,778.22,778.22,766.84,771.53,2.72M,-1.41%
04/27/2017,771.33,785.23,771.33,782.56,8.09M,1.16%
04/26/2017,769.76,774.78,732.59,773.6,3.90M,0.88%
04/25/2017,765.82,771.03,763.1,766.82,4.53M,0.26%
04/24/2017,747.39,767.79,746.84,764.82,10.10M,2.43%
04/21/2017,731.37,747.84,725.04,746.64,8.63M,2.36%
04/20/2017,724.89,731.4,724.86,729.45,2.89M,0.91%
04/19/2017,721.89,726.76,717.4,722.89,2.17M,0.12%
04/18/2017,718.4,725.88,717.4,722.04,1.82M,0.73%
04/17/2017,718.55,720.3,712.54,716.8,3.57M,-0.24%
04/13/2017,719.9,722.84,716.93,718.55,2.40M,-0.24%
04-12-2017,717.9,723.36,716.16,720.25,1.78M,0.29%
04-11-2017,715.41,719,714.16,718.15,2.18M,0.37%
04-10-2017,719.9,719.9,714.73,715.48,1.70M,-0.33%
04-07-2017,713.94,720.9,712.71,717.83,2.32M,0.03%
04-06-2017,714.16,719.9,710.94,717.65,3.06M,0.43%
04-05-2017,716.03,721.64,712.19,714.58,2.87M,-0.06%
04-03-2017,721.39,723.44,711.42,715.01,2.07M,-0.65%
03/31/2017,725.29,725.39,716.68,719.67,4.83M,-1.61%
03/30/2017,712.41,738.33,710.94,731.47,17.16M,2.63%
03/29/2017,708.82,715.81,708.42,712.71,4.29M,0.59%
03/28/2017,707.57,710.77,704.98,708.52,4.03M,0.73%
03/27/2017,710.42,710.42,700.47,703.36,2.93M,-1.02%
03/24/2017,714.91,715.63,709.42,710.59,1.91M,-0.46%
03/23/2017,715.61,715.91,709.87,713.86,2.46M,0.00%
03/22/2017,712.26,716.9,711.32,713.86,2.82M,-0.70%
03/21/2017,715.41,720.9,715.41,718.87,2.78M,0.34%
03/20/2017,711.74,718.33,711.39,716.46,4.07M,0.72%
03/17/2017,707.7,712.16,704.86,711.34,1.70M,0.60%
03/16/2017,707.48,709.84,705.26,707.1,2.49M,0.05%
03/15/2017,703.91,708.42,703.71,706.73,2.14M,0.42%
03/14/2017,709.47,710.49,701.76,703.78,3.58M,0.76%
03-10-2017,695.95,702.44,695.03,698.5,2.93M,0.42%
03-09-2017,689.29,697.8,689.29,695.55,1.75M,0.14%
03-08-2017,692.41,698.05,688.99,694.55,1.89M,0.43%
03-07-2017,689.59,692.21,686.57,691.56,1.56M,0.39%
03-06-2017,686.87,693.41,685.03,688.84,1.84M,0.27%
03-03-2017,690.71,690.71,682.98,686.97,1.25M,-0.23%
03-02-2017,695.73,696.45,686.6,688.52,2.30M,-0.83%
03-01-2017,696.67,696.7,691.66,694.28,1.74M,0.11%
02/28/2017,694.9,696.57,690.71,693.51,1.46M,-0.25%
02/27/2017,693.91,697.62,687.77,695.25,2.34M,-0.05%
02/23/2017,700.34,709.1,691.98,695.6,17.25M,-0.35%
02/22/2017,705.93,707.82,695.88,698.02,2.65M,-1.16%
02/21/2017,701.46,709.32,697.15,706.2,3.13M,0.46%
02/20/2017,679.09,706.15,678.07,702.99,5.28M,2.33%
02/17/2017,720.9,725.39,678.71,687,201.13M,3.70%
02/16/2017,660.03,665.02,658.66,662.48,2.52M,0.43%
02/15/2017,654.54,660.53,652.27,659.63,3.06M,0.85%
02/14/2017,655.54,655.54,650.55,654.09,1.22M,0.07%
02/13/2017,652.32,656.04,648.16,653.65,1.40M,0.51%
02-10-2017,647.73,652.92,647.56,650.35,1.65M,0.46%
02-09-2017,653.25,658.48,644.84,647.38,2.23M,-0.61%
02-08-2017,652.32,657.89,647.63,651.38,2.47M,-0.11%
02-07-2017,656.54,657.54,650.03,652.12,1.71M,-0.53%
02-06-2017,654.69,658.53,654.27,655.59,2.16M,0.23%
02-03-2017,648.06,656.54,646.81,654.07,4.00M,0.95%
02-02-2017,651.4,651.4,644.86,647.91,2.99M,-0.54%
02-01-2017,641.67,653.55,638.83,651.4,5.46M,1.48%
01/31/2017,639.78,644.91,637.08,641.9,3.05M,0.13%
01/30/2017,645.04,645.04,638.85,641.05,2.66M,-0.54%
01/27/2017,648.06,648.56,642.57,644.52,3.43M,0.10%
01/25/2017,634.89,646.36,633.64,643.87,7.82M,1.82%
01/24/2017,623.61,634.34,623.24,632.37,5.13M,1.84%
01/23/2017,616.63,623.61,616.53,620.94,2.40M,0.67%
01/20/2017,616.63,621.12,613.63,616.8,6.97M,0.00%
01/19/2017,621.07,621.07,616.13,616.78,1.76M,-0.51%
01/18/2017,619.07,626.61,619.05,619.92,2.31M,0.33%
01/17/2017,622.12,624.81,616.75,617.87,1.78M,-0.73%
01/16/2017,615.38,623.34,615.03,622.44,1.88M,1.23%
01/13/2017,618.12,618.47,612.94,614.88,1.93M,-0.20%
01-12-2017,616.13,620.47,611.39,616.13,1.46M,0.08%
01-11-2017,607.4,617.68,606.4,615.63,4.67M,1.62%
01-10-2017,596.77,607.05,596.32,605.83,2.77M,1.60%
01-09-2017,598.09,600.74,594.75,596.27,2.29M,0.13%
01-06-2017,593.73,597.87,592.78,595.5,2.76M,0.63%
01-05-2017,593.18,595.92,590.24,591.78,3.39M,0.06%
01-04-2017,593.6,594.68,590.59,591.43,3.48M,-0.37%
01-03-2017,599.07,599.64,591.56,593.63,1.92M,-0.60%
01-02-2017,603.38,603.71,594.7,597.22,1.85M,-0.75%
12/30/2016,598.67,604.65,598.64,601.76,2.03M,0.08%
12/29/2016,591.18,602.63,589.41,601.26,4.05M,1.55%
12/28/2016,593.63,596.15,589.19,592.06,3.25M,0.13%
12/27/2016,588.34,592.13,585.65,591.28,2.45M,0.87%
12/26/2016,587.97,591.73,583.75,586.2,2.09M,-0.95%
12/23/2016,584.2,593.3,583.35,591.81,2.38M,1.12%
12/22/2016,586.89,588.44,582.9,585.25,1.40M,-0.58%
12/21/2016,590.69,591.18,586.2,588.69,1.33M,-0.16%
12/20/2016,586.69,591.18,584.55,589.64,2.09M,0.44%
12/19/2016,587.09,588.44,583.95,587.07,1.58M,-0.47%
12/16/2016,586.99,591.18,584.47,589.84,1.63M,0.49%
12/15/2016,580.81,595.92,580.51,586.99,2.47M,0.08%
12/14/2016,592.18,592.68,585.4,586.54,2.16M,-0.89%
12/13/2016,588.81,593.85,587.97,591.81,1.26M,0.15%
12-12-2016,594.68,594.75,589.24,590.91,1.71M,-1.16%
12-09-2016,598.22,599.81,592.68,597.82,2.19M,-0.10%
12-08-2016,592.18,601.44,592.18,598.42,2.15M,1.51%
12-07-2016,599.59,601.61,582.2,589.49,2.81M,-1.08%
12-06-2016,596.17,600.09,593.78,595.9,1.35M,-0.16%
12-05-2016,592.48,598.14,586.94,596.85,2.28M,0.61%
12-02-2016,593.18,599.64,587.04,593.23,2.03M,-0.68%
12-01-2016,599.81,602.61,595.18,597.3,2.24M,-0.20%
11/30/2016,591.18,599.67,589.24,598.47,3.22M,1.77%
11/29/2016,591.03,595.15,586.94,588.07,1.97M,-0.48%
11/28/2016,588.81,598.12,587.74,590.91,2.07M,-0.41%
11/25/2016,583.2,595.27,577.71,593.33,2.98M,2.04%
11/24/2016,590.69,591.83,579.16,581.46,7.64M,-1.62%
11/23/2016,600.16,600.16,589.24,591.06,1.77M,-1.11%
11/22/2016,602.06,602.06,593.35,597.69,5.01M,-0.06%
11/21/2016,608.4,608.4,592.86,598.02,2.78M,-1.05%
11/18/2016,616.63,616.63,603.26,604.35,3.44M,-1.53%
11/17/2016,617.77,623.06,611.21,613.73,2.41M,-1.14%
11/16/2016,632.59,632.59,618.65,620.79,4.32M,-0.83%
11/15/2016,637.33,643.07,623.94,625.98,6.26M,-1.65%
11-11-2016,635.59,639.58,631.39,636.48,3.57M,-0.22%
11-10-2016,630.47,640.08,625.66,637.86,5.35M,2.18%
11-09-2016,598.67,627.3,596.35,624.24,6.82M,-0.24%
11-08-2016,624.16,627.6,618.67,625.76,2.67M,0.39%
11-07-2016,624.61,626.03,618.62,623.34,2.84M,0.46%
11-04-2016,625.01,625.01,619.5,620.47,2.87M,-0.90%
11-03-2016,621.12,628.6,614.51,626.08,3.16M,0.71%
11-02-2016,624.16,626.46,619.37,621.69,3.24M,-1.08%
11-01-2016,626.61,630.52,622.14,628.5,1.70M,0.52%
10/30/2016,630.25,630.25,623.61,625.26,383.11K,-0.46%
10/28/2016,625.86,629.55,618.67,628.13,2.66M,0.56%
10/27/2016,618.12,627.1,610.72,624.66,5.81M,1.03%
10/26/2016,620.29,631.1,616.15,618.27,2.68M,-0.88%
10/25/2016,632.59,632.59,620.64,623.76,2.75M,-1.05%
10/24/2016,634.46,637.01,629.12,630.37,1.63M,-0.56%
10/21/2016,626.61,635.06,623.61,633.94,1.98M,1.21%
10/20/2016,628.73,632.32,624.11,626.36,1.60M,-0.23%
10/19/2016,629.15,630.1,622.61,627.78,1.52M,0.04%
10/18/2016,620.22,628.6,618.12,627.53,1.31M,1.63%
10/17/2016,631.34,631.79,615.01,617.48,2.57M,-1.91%
10/14/2016,631.47,632.59,625.61,629.5,2.03M,-0.07%
10/13/2016,638.08,638.08,626.83,629.97,2.26M,-1.68%
10-10-2016,641.07,642.52,637.95,640.75,2.36M,0.29%
10-07-2016,640.57,642.44,636.71,638.88,1.67M,-0.10%
10-06-2016,642.12,646.36,638.1,639.55,1.45M,-0.32%
10-05-2016,647.56,648.58,636.78,641.62,1.82M,-0.27%
10-04-2016,642.87,646.06,639.73,643.34,1.39M,0.18%
10-03-2016,639.08,643.52,636.78,642.17,1.95M,1.13%
09/30/2016,637.13,639.08,632.29,635.01,2.07M,-0.36%
09/29/2016,647.53,651.55,632.57,637.33,8.23M,-1.37%
09/28/2016,648.51,648.56,643.07,646.19,2.49M,-0.21%
09/27/2016,648.06,651.62,645.99,647.58,2.03M,0.15%
09/26/2016,651.6,653,645.41,646.64,2.79M,-1.26%
09/23/2016,651.57,657.76,649.3,654.89,2.44M,0.44%
09/22/2016,651.05,657.01,648.83,652,3.28M,1.08%
09/21/2016,644.57,647.56,642.52,645.06,2.13M,0.35%
09/20/2016,644.89,646.06,640.6,642.79,1.89M,-0.13%
09/19/2016,647.06,649.8,642.57,643.64,2.95M,-0.59%
09/16/2016,640.47,650.8,640.47,647.48,3.26M,1.43%
09/15/2016,634.59,640.52,633.51,638.38,1.75M,0.80%
09/14/2016,636.08,637.08,631.29,633.32,1.92M,-0.82%
09-12-2016,635.93,640.77,634.34,638.53,1.99M,-0.81%
09-09-2016,643.57,645.81,637.73,643.77,2.01M,0.08%
09-08-2016,643.57,646.19,640.37,643.27,1.45M,0.21%
09-07-2016,649.06,651.05,640.13,641.95,2.01M,-1.05%
09-06-2016,643.59,650.5,643.59,648.76,2.75M,1.19%
09-02-2016,641.32,643.07,639.15,641.12,1.98M,0.11%
09-01-2016,642.57,643.57,636.28,640.42,2.61M,-0.58%
08/31/2016,633.09,646.06,631.34,644.17,5.58M,1.78%
08/30/2016,621.17,633.84,620.59,632.92,4.93M,2.47%
08/29/2016,626.36,626.36,616.73,617.68,1.47M,-1.51%
08/26/2016,628.6,629.55,625.56,627.15,1.26M,-0.12%
08/25/2016,630.6,631.99,625.76,627.88,4.36M,-0.26%
08/24/2016,624.63,630.7,622.14,629.5,2.79M,0.83%
08/23/2016,624.11,625.61,621.64,624.34,2.66M,0.09%
08/22/2016,621.14,625.83,619.12,623.76,2.75M,0.26%
08/19/2016,623.61,623.61,619.35,622.17,2.06M,-0.43%
08/18/2016,617.63,626.06,615.9,624.86,3.06M,1.43%
08/17/2016,615.33,617.38,611.64,616.08,2.76M,0.62%
08/16/2016,615.13,617.85,605.55,612.29,1.73M,-0.11%
08-12-2016,614.16,616.13,608.35,612.99,2.32M,0.04%
08-11-2016,612.04,616.13,609.64,612.76,1.43M,0.11%
08-10-2016,621.12,624.09,608.52,612.09,1.81M,-1.63%
08-09-2016,625.06,625.06,617.48,622.21,2.11M,-0.19%
08-08-2016,625.06,626.11,620.89,623.41,2.36M,0.03%
08-05-2016,622.31,626.43,619.5,623.24,2.89M,0.67%
08-04-2016,621.92,621.97,615.43,619.12,2.33M,0.04%
08-03-2016,619.17,623.59,614.13,618.85,2.37M,-0.23%
08-02-2016,622.12,626.83,618.82,620.27,2.66M,0.08%
08-01-2016,623.11,628.08,612.46,619.77,2.78M,-0.31%
07/29/2016,622.61,623.61,616.13,621.72,1.70M,-0.18%
07/28/2016,617.63,624.24,616.4,622.84,5.32M,0.93%
07/27/2016,619.12,622.39,613.63,617.1,5.37M,-0.15%
07/26/2016,619.82,621.44,616.2,618.02,2.83M,-0.65%
07/25/2016,615.13,623.34,612.14,622.09,4.94M,1.31%
07/22/2016,615.31,615.95,609.39,614.03,2.81M,0.18%
07/21/2016,613.98,618.57,609.89,612.94,4.56M,-0.29%
